LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
401,2019-02-27,19:38:34.845,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 65481544-b2af-4a77-a49e-e06ca15e8e2c with HmsObjId 6b6332e0-1a4a-4395-9101-2000a98ec40f data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
402,2019-02-27,19:38:34.846,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 65481544-b2af-4a77-a49e-e06ca15e8e2c with HmsObjId 6b6332e0-1a4a-4395-9101-2000a98ec40f is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
403,2019-02-27,19:38:34.847,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 65481544-b2af-4a77-a49e-e06ca15e8e2c (SS_DS/SS_DS-4968-vm1) with HmsObjId 6b6332e0-1a4a-4395-9101-2000a98ec40f: ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
404,2019-02-27,19:38:34.847,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [65481544-b2af-4a77-a49e-e06ca15e8e2c] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
405,2019-02-27,19:39:35.598,INFO,[control.hive.hivecontroller],hivecontroller.cpp:814 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Set Preferred Owner = 3,8c79f90f,<*> <*> <*> <*> <*> <*>
406,2019-02-27,19:39:35.600,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 65481544-b2af-4a77-a49e-e06ca15e8e2c with HmsObjId 6b6332e0-1a4a-4395-9101-2000a98ec40f data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
407,2019-02-27,19:39:59.589,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [924666bb-e8d0-4141-96c6-7524d1020823] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
408,2019-02-27,19:40:00.600,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [924666bb-e8d0-4141-96c6-7524d1020823] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
409,2019-02-27,19:40:00.602,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 924666bb-e8d0-4141-96c6-7524d1020823 with HmsObjId  is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
410,2019-02-27,19:40:00.602,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 924666bb-e8d0-4141-96c6-7524d1020823 with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
411,2019-02-27,19:40:00.604,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 924666bb-e8d0-4141-96c6-7524d1020823 (SS_DS/SS_DS-4968-vm2) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
412,2019-02-27,19:40:00.604,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [924666bb-e8d0-4141-96c6-7524d1020823] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
413,2019-02-27,19:40:04.555,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 924666bb-e8d0-4141-96c6-7524d1020823 (SS_DS/SS_DS-4968-vm2) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
414,2019-02-27,19:40:04.555,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [924666bb-e8d0-4141-96c6-7524d1020823] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
415,2019-02-27,19:40:59.870,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [2270e5aa-ee11-45de-b204-58d02e142710] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
416,2019-02-27,19:41:00.882,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [2270e5aa-ee11-45de-b204-58d02e142710] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
417,2019-02-27,19:41:00.883,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 2270e5aa-ee11-45de-b204-58d02e142710 with HmsObjId  is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
418,2019-02-27,19:41:00.884,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 2270e5aa-ee11-45de-b204-58d02e142710 with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
419,2019-02-27,19:41:00.885,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 2270e5aa-ee11-45de-b204-58d02e142710 (SS_DS/tmpF3A.tmp) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
420,2019-02-27,19:41:00.885,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [2270e5aa-ee11-45de-b204-58d02e142710] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
421,2019-02-27,19:41:01.002,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [2270e5aa-ee11-45de-b204-58d02e142710] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
422,2019-02-27,19:41:06.628,INFO,[control.hive.hivecontroller],hivecontroller.cpp:814 [924666bb-e8d0-4141-96c6-7524d1020823] Set Preferred Owner = 1,8c79f90f,<*> <*> <*> <*> <*> <*>
423,2019-02-27,19:41:06.629,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 924666bb-e8d0-4141-96c6-7524d1020823 with HmsObjId bd3d1583-bd3e-4ccc-a3c4-957b6e3a8ca6 data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
424,2019-02-27,19:41:06.880,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 924666bb-e8d0-4141-96c6-7524d1020823 with HmsObjId bd3d1583-bd3e-4ccc-a3c4-957b6e3a8ca6 data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
425,2019-02-27,19:41:06.881,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 924666bb-e8d0-4141-96c6-7524d1020823 with HmsObjId bd3d1583-bd3e-4ccc-a3c4-957b6e3a8ca6 is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
426,2019-02-27,19:41:06.882,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 924666bb-e8d0-4141-96c6-7524d1020823 (SS_DS/SS_DS-4968-vm2) with HmsObjId bd3d1583-bd3e-4ccc-a3c4-957b6e3a8ca6: ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
427,2019-02-27,19:41:06.882,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [924666bb-e8d0-4141-96c6-7524d1020823] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
428,2019-02-27,19:41:59.423,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [62917c99-2d0b-4031-b3c8-33d34778e518] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
429,2019-02-27,19:41:59.435,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
430,2019-02-27,19:41:59.436,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [84256f79-2b99-42ec-9ad9-5ebcc0dad3b2] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
431,2019-02-27,19:41:59.436,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [924666bb-e8d0-4141-96c6-7524d1020823] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
432,2019-02-27,19:41:59.436,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [a586bf48-dc8e-44cd-99d5-2ffcf79d8739] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
433,2019-02-27,19:41:59.437,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [d73ca1ca-bda2-4931-a8a6-169e9bc7dd61] Cleared our role (was Primary),8c79f90f,<*> <*> <*> <*> <*> <*>
434,2019-02-27,19:42:00.538,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [4366eca1-5f1c-44ae-a497-8992b5d91b6b] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
435,2019-02-27,19:42:00.538,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [45358bdf-04f5-4231-ba22-6e2896760c09] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
436,2019-02-27,19:42:00.538,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [5b173917-a45b-45c4-8e89-bf5758194d46] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
437,2019-02-27,19:42:00.588,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [62917c99-2d0b-4031-b3c8-33d34778e518] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
438,2019-02-27,19:42:00.588,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
439,2019-02-27,19:42:00.588,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [84256f79-2b99-42ec-9ad9-5ebcc0dad3b2] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
440,2019-02-27,19:42:00.588,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [924666bb-e8d0-4141-96c6-7524d1020823] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
441,2019-02-27,19:42:00.589,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [a586bf48-dc8e-44cd-99d5-2ffcf79d8739] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
442,2019-02-27,19:42:00.589,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [ac7ed4b6-b018-490c-89a5-8e04ae4642d2] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
443,2019-02-27,19:42:00.589,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [d73ca1ca-bda2-4931-a8a6-169e9bc7dd61] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
444,2019-02-27,19:44:22.012,INFO,[control.hive.hivecontroller],hivecontroller.cpp:814 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Set Preferred Owner = 3,8c79f90f,<*> <*> <*> <*> <*> <*>
445,2019-02-27,19:44:22.039,INFO,[control.hive.hivecontroller],hivecontroller.cpp:814 [924666bb-e8d0-4141-96c6-7524d1020823] Set Preferred Owner = 1,8c79f90f,<*> <*> <*> <*> <*> <*>
446,2019-02-27,19:44:22.063,INFO,[control.hive.hivecontroller],hivecontroller.cpp:814 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Set Preferred Owner = 1,8c79f90f,<*> <*> <*> <*> <*> <*>
447,2019-02-27,19:44:32.466,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [924666bb-e8d0-4141-96c6-7524d1020823] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
448,2019-02-27,19:44:47.462,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [84256f79-2b99-42ec-9ad9-5ebcc0dad3b2] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
449,2019-02-27,19:44:48.477,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [d73ca1ca-bda2-4931-a8a6-169e9bc7dd61] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
450,2019-02-27,19:45:09.452,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [45358bdf-04f5-4231-ba22-6e2896760c09] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
451,2019-02-27,19:45:25.464,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [5b173917-a45b-45c4-8e89-bf5758194d46] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
452,2019-02-27,19:45:28.473,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [a586bf48-dc8e-44cd-99d5-2ffcf79d8739] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
453,2019-02-27,19:45:35.457,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
454,2019-02-27,19:45:49.440,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [62917c99-2d0b-4031-b3c8-33d34778e518] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
455,2019-02-27,19:48:46.358,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [b9dacfba-b9f5-4220-956f-5252171ff15c] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
456,2019-02-27,19:48:46.486,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [b9dacfba-b9f5-4220-956f-5252171ff15c] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
457,2019-02-27,19:50:07.183,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [ac7ed4b6-b018-490c-89a5-8e04ae4642d2] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
458,2019-02-27,19:57:56.904,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [65481544-b2af-4a77-a49e-e06ca15e8e2c] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
459,2019-02-27,19:58:06.382,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [924666bb-e8d0-4141-96c6-7524d1020823] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
460,2019-02-27,20:11:35.179,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [62917c99-2d0b-4031-b3c8-33d34778e518] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
461,2019-02-27,20:11:35.180,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [84256f79-2b99-42ec-9ad9-5ebcc0dad3b2] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
462,2019-02-27,20:11:35.180,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [a586bf48-dc8e-44cd-99d5-2ffcf79d8739] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
463,2019-02-27,20:11:35.180,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [ac7ed4b6-b018-490c-89a5-8e04ae4642d2] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
464,2019-02-27,20:11:35.180,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [d73ca1ca-bda2-4931-a8a6-169e9bc7dd61] Cleared our role (was Secondary),8c79f90f,<*> <*> <*> <*> <*> <*>
465,2019-02-27,20:13:26.830,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
466,2019-02-27,20:13:26.911,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [9e844846-82c5-4849-8265-7cad80bbfd7b] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
467,2019-02-27,20:13:26.993,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [6d91810d-aa41-4727-913d-66aee328444f] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
468,2019-02-27,20:13:27.073,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1857 [9809c917-bf57-4d5e-96bd-4b1ef784f957] Cleared our role (was None),8c79f90f,<*> <*> <*> <*> <*> <*>
469,2019-02-27,20:13:27.832,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
470,2019-02-27,20:13:27.833,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive d6f927a0-1c80-4c08-9c8e-1a885a9e098c with HmsObjId  is not HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
471,2019-02-27,20:13:27.834,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive d6f927a0-1c80-4c08-9c8e-1a885a9e098c with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
472,2019-02-27,20:13:27.835,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive d6f927a0-1c80-4c08-9c8e-1a885a9e098c (SS_DS/.vSphere-HA) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
473,2019-02-27,20:13:27.835,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
474,2019-02-27,20:13:27.913,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [9e844846-82c5-4849-8265-7cad80bbfd7b] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
475,2019-02-27,20:13:27.914,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 9e844846-82c5-4849-8265-7cad80bbfd7b with HmsObjId  is not HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
476,2019-02-27,20:13:27.915,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 9e844846-82c5-4849-8265-7cad80bbfd7b with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
477,2019-02-27,20:13:27.916,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 9e844846-82c5-4849-8265-7cad80bbfd7b (SS_DS/.iorm.sf) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
478,2019-02-27,20:13:27.916,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [9e844846-82c5-4849-8265-7cad80bbfd7b] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
479,2019-02-27,20:13:27.995,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [6d91810d-aa41-4727-913d-66aee328444f] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
480,2019-02-27,20:13:27.996,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 6d91810d-aa41-4727-913d-66aee328444f with HmsObjId  is not HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
481,2019-02-27,20:13:27.997,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 6d91810d-aa41-4727-913d-66aee328444f with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
482,2019-02-27,20:13:27.998,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 6d91810d-aa41-4727-913d-66aee328444f (SS_DS/.dvsData) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
483,2019-02-27,20:13:27.998,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [6d91810d-aa41-4727-913d-66aee328444f] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
484,2019-02-27,20:13:28.074,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:431 [9809c917-bf57-4d5e-96bd-4b1ef784f957] This node is the hive owner # 1,8c79f90f,<*> <*> <*> <*> <*> <*>
485,2019-02-27,20:13:28.075,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 9809c917-bf57-4d5e-96bd-4b1ef784f957 with HmsObjId  is not HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
486,2019-02-27,20:13:28.075,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1773 Hive 9809c917-bf57-4d5e-96bd-4b1ef784f957 with HmsObjId  data access is optimized,8c79f90f,<*> <*> <*> <*> <*> <*>
487,2019-02-27,20:13:28.076,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1717 Hive 9809c917-bf57-4d5e-96bd-4b1ef784f957 (SS_DS/.) with HmsObjId : ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
488,2019-02-27,20:13:28.076,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:500 [9809c917-bf57-4d5e-96bd-4b1ef784f957] zone compliance set to ZONE_NOT_APPLICABLE,8c79f90f,<*> <*> <*> <*> <*> <*>
489,2019-02-27,20:13:30.169,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1216 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role is TERTIARY,8c79f90f,<*> <*> <*> <*> <*> <*>
490,2019-02-27,20:13:30.180,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1216 [9e844846-82c5-4849-8265-7cad80bbfd7b] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role is TERTIARY,8c79f90f,<*> <*> <*> <*> <*> <*>
491,2019-02-27,20:13:30.192,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1216 [6d91810d-aa41-4727-913d-66aee328444f] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role is TERTIARY,8c79f90f,<*> <*> <*> <*> <*> <*>
492,2019-02-27,20:13:30.204,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1216 [9809c917-bf57-4d5e-96bd-4b1ef784f957] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role is TERTIARY,8c79f90f,<*> <*> <*> <*> <*> <*>
493,2019-02-27,20:13:31.184,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1198 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 syncState changing to IN_SYNC,8c79f90f,<*> <*> <*> <*> <*> <*>
494,2019-02-27,20:13:31.184,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1348 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Global ownership fence electrified,8c79f90f,<*> <*> <*> <*> <*> <*>
495,2019-02-27,20:13:31.184,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1279 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role changing to UNCERTAIN,8c79f90f,<*> <*> <*> <*> <*> <*>
496,2019-02-27,20:13:31.196,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1198 [9e844846-82c5-4849-8265-7cad80bbfd7b] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 syncState changing to IN_SYNC,8c79f90f,<*> <*> <*> <*> <*> <*>
497,2019-02-27,20:13:31.196,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1348 [9e844846-82c5-4849-8265-7cad80bbfd7b] Global ownership fence electrified,8c79f90f,<*> <*> <*> <*> <*> <*>
498,2019-02-27,20:13:31.196,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1279 [9e844846-82c5-4849-8265-7cad80bbfd7b] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role changing to UNCERTAIN,8c79f90f,<*> <*> <*> <*> <*> <*>
499,2019-02-27,20:13:31.202,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1298 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role changing to SECONDARY,8c79f90f,<*> <*> <*> <*> <*> <*>
500,2019-02-27,20:13:31.203,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive d6f927a0-1c80-4c08-9c8e-1a885a9e098c with HmsObjId  is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
501,2019-02-27,20:13:31.203,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1811 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Replica set changed from 1|36:a625d351-ee43-4269-9bd9-28325a20cd78| to 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|,8c79f90f,<*> <*> <*> <*> <*> <*>
502,2019-02-27,20:13:31.204,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1348 [d6f927a0-1c80-4c08-9c8e-1a885a9e098c] Global ownership fence disabled,8c79f90f,<*> <*> <*> <*> <*> <*>
503,2019-02-27,20:13:31.204,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1198 [6d91810d-aa41-4727-913d-66aee328444f] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 syncState changing to IN_SYNC,8c79f90f,<*> <*> <*> <*> <*> <*>
504,2019-02-27,20:13:31.204,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1348 [6d91810d-aa41-4727-913d-66aee328444f] Global ownership fence electrified,8c79f90f,<*> <*> <*> <*> <*> <*>
505,2019-02-27,20:13:31.204,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1279 [6d91810d-aa41-4727-913d-66aee328444f] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role changing to UNCERTAIN,8c79f90f,<*> <*> <*> <*> <*> <*>
506,2019-02-27,20:13:31.211,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1298 [9e844846-82c5-4849-8265-7cad80bbfd7b] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 role changing to SECONDARY,8c79f90f,<*> <*> <*> <*> <*> <*>
507,2019-02-27,20:13:31.212,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1676 Hive 9e844846-82c5-4849-8265-7cad80bbfd7b with HmsObjId  is HA compliant,8c79f90f,<*> <*> <*> <*> <*> <*>
508,2019-02-27,20:13:31.212,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1811 [9e844846-82c5-4849-8265-7cad80bbfd7b] Replica set changed from 1|36:a625d351-ee43-4269-9bd9-28325a20cd78| to 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|,8c79f90f,<*> <*> <*> <*> <*> <*>
509,2019-02-27,20:13:31.213,INFO,[control.hive.hivecontroller],hivecontroller.cpp:1348 [9e844846-82c5-4849-8265-7cad80bbfd7b] Global ownership fence disabled,8c79f90f,<*> <*> <*> <*> <*> <*>
510,2019-02-27,20:13:31.213,INFO,[control.hive.hivecontroller],hivecontrollerprimaryrole.cpp:1198 [9809c917-bf57-4d5e-96bd-4b1ef784f957] Subordinate 5b2ac51c-3875-41a5-948e-9897c919e611 syncState changing to IN_SYNC,8c79f90f,<*> <*> <*> <*> <*> <*>
