LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
5448,20190227,185415,WARN,fsobtconnector.cpp:1529,waitForResponse: status failure hiveId<da20b066-d4f3-4ce7-81f1-68983f2492b0> seq<36543> type<26> obtStatus<0> peerStatus<-61>,492df504,waitForResponse: status failure hiveId<da20b066-d4f3-4ce7-81f1-68983f2492b0> seq<36543> type<26> obtStatus<0> peerStatus<-61>
5449,20190227,185415,ERROR,fsdemuxerimpl.cpp:1460,Demuxer 1498520239: Hive tmpF32.tmp deletion failed with ENOTEMPTY file '.svthidden' in directory.,7ac11902,Demuxer 1498520239: Hive <*> deletion failed with ENOTEMPTY file '.svthidden' in directory.
5450,20190227,185415,INFO,demuxercallbackimpl.cpp:450,"removeHive(demuxerFsId = 1498520239, hive_fsid = 2313157697) begin",e937de92,"removeHive(demuxerFsId = 1498520239, hive_fsid = 2313157697) begin"
5451,20190227,185415,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hive.deletecontroller:hive_id = da20b066-d4f3-4ce7-81f1-68983f2492b0, inline = 1, task_cancel_restart = 1, task_invisible = 1, task_priority = 3000 created with id a0c8a513-0aa8-403b-b850-5f5b1da9302f",fee94b85,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hive.deletecontroller:hive_id = <*> inline = 1, task_cancel_restart = 1, task_invisible = 1, task_priority = 3000 created with id <*>"
5452,20190227,185415,INFO,[control.task.hive.deletecontroller],"deletecontroller.cpp:380 Task: a0c8a513-0aa8-403b-b850-5f5b1da9302f: numSubTasks = 0; curState = BEGIN; curStateResult = 1, replicaSet = 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|",db4994d4,"deletecontroller.cpp:380 Task: <*> numSubTasks = 0; curState = BEGIN; curStateResult = 1, replicaSet = 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|"
5453,20190227,185415,INFO,[control.task.hive.deletecontroller],"deletecontroller.cpp:380 Task: a0c8a513-0aa8-403b-b850-5f5b1da9302f: numSubTasks = 0; curState = BEGIN; curStateResult = 1, replicaSet = 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|",db4994d4,"deletecontroller.cpp:380 Task: <*> numSubTasks = 0; curState = BEGIN; curStateResult = 1, replicaSet = 2|36:5b2ac51c-3875-41a5-948e-9897c919e611|36:a625d351-ee43-4269-9bd9-28325a20cd78|"
5454,20190227,185415,INFO,[control.task.hive.deletecontroller],deletecontroller.cpp:116 task a0c8a513-0aa8-403b-b850-5f5b1da9302f: transitioning from BEGIN to DeleteMo,38f42669,deletecontroller.cpp:116 task a0c8a513-0aa8-403b-b850-5f5b1da9302f: transitioning from BEGIN to DeleteMo
5455,20190227,185415,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hive.deletemo:hive_id = da20b066-d4f3-4ce7-81f1-68983f2492b0, supertask_state = 0, task_invisible = 1, task_priority = 3000 created with id 77668693-2c39-42e2-8a50-938ebba0afbb",91d05f0d,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hive.deletemo:hive_id = da20b066-d4f3-4ce7-81f1-68983f2492b0, supertask_state = 0, task_invisible = 1, task_priority = 3000 created with id 77668693-2c39-42e2-8a50-938ebba0afbb"
5456,20190227,185415,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = 77668693-2c39-42e2-8a50-938ebba0afbb, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = 1b7867fd876a7430, seq_num = 0, span_id = 5d87c79f47367381, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 1, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 1, task_parent = a0c8a513-0aa8-403b-b850-5f5b1da9302f, task_priority = 3000, task_receive_time = 1551293655, task_stunned = 0, task_type = com.simplivity.task.hive.deletemo, trace_id = 3875feddfd2488a107dbfc81cb840ed9]",46d8a546,"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = <*> id = <*> owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = <*> seq_num = <*> span_id = <*> task_async_parent = <*> task_cancel_restart = 1, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 1, task_parent = <*> task_priority = 3000, task_receive_time = 1551293655, task_stunned = 0, task_type = <*> trace_id = 3875feddfd2488a107dbfc81cb840ed9]"
5457,20190227,185415,INFO,[control.backup.backupservice.queryservice.backupqueryserviceimpl],backupqueryserviceimpl.cpp:274 Query request from task for SnapBackups from target fd 00000000-0000-0000-0000-000000000000. Processing via AsyncHyperproxy.,a7e288d2,backupqueryserviceimpl.cpp:274 Query request from task for SnapBackups from target fd 00000000-0000-0000-0000-000000000000. Processing via AsyncHyperproxy.
